행정코드,행정구역명,최하위행정구역명,생성일자,변경전행정구역코드
4713037024,경상북도 경주시 강동면 다산리,다산리,1995-01-01,4779537024
4713037026,경상북도 경주시 강동면 유금리,유금리,1995-01-01,4779537026
4713037027,경상북도 경주시 강동면 오금리,오금리,1995-01-01,4779537027
4713037029,경상북도 경주시 강동면 국당리,국당리,1995-01-01,4779537029
4792034000,경상북도 봉화군 춘양면,춘양면,1988-04-23,19310500
2671025322,부산광역시 기장군 장안읍 효암리,효암리,1995-03-01,4876025622
2671025323,부산광역시 기장군 장안읍 고리,고리,1995-03-01,4876025623
2671025324,부산광역시 기장군 장안읍 좌동리,좌동리,1995-03-01,4876025624
2671025326,부산광역시 기장군 장안읍 덕선리,덕선리,1995-03-01,4876025626
2671025327,부산광역시 기장군 장안읍 용소리,용소리,1995-03-01,4876025627
2671025329,부산광역시 기장군 장안읍 명례리,명례리,1995-03-01,4876025629
2671025330,부산광역시 기장군 장안읍 월내리,월내리,1995-03-01,4876025630
2711013100,대구광역시 중구 태평로3가,태평로3가,1998-09-14,2211013100
2711013200,대구광역시 중구 인교동,인교동,1998-09-14,2211013200
2711013400,대구광역시 중구 서성로1가,서성로1가,1998-09-14,2211013400
4374033500,충청북도 영동군 추풍령면,추풍령면,1991-07-19,4374033000
4380032022,충청북도 단양군 가곡면 가대리,가대리,1988-04-23,15120302
4380031037,충청북도 단양군 대강면 황정리,황정리,1988-04-23,15120217
1111010900,서울특별시 종로구 누상동,누상동,1988-04-23,11010009
1111011000,서울특별시 종로구 누하동,누하동,1988-04-23,11010010
4777025022,경상북도 영덕군 영덕읍 화개리,화개리,1988-10-01,19160102
4777025023,경상북도 영덕군 영덕읍 남석리,남석리,1988-10-01,19160103
4777025025,경상북도 영덕군 영덕읍 천전리,천전리,1988-10-01,19160105
4777025026,경상북도 영덕군 영덕읍 남산리,남산리,1988-10-01,19160106
4777025030,경상북도 영덕군 영덕읍 매정리,매정리,1988-10-01,19160110
4777025031,경상북도 영덕군 영덕읍 석리,석리,1988-10-01,19160111
4777025033,경상북도 영덕군 영덕읍 오보리,오보리,1988-10-01,19160113
4777025035,경상북도 영덕군 영덕읍 대부리,대부리,1988-10-01,19160115
4777025036,경상북도 영덕군 영덕읍 창포리,창포리,1988-10-01,19160116
4777031000,경상북도 영덕군 강구면,강구면,1988-04-23,19160200
4777032043,경상북도 영덕군 남정면 도천리,도천리,1988-10-01,19160308
4777032044,경상북도 영덕군 남정면 우곡리,우곡리,1988-10-01,19160309
4777032045,경상북도 영덕군 남정면 중화리,중화리,1988-10-01,19160310
4777032047,경상북도 영덕군 남정면 남호리,남호리,1988-10-01,19160312
4777032049,경상북도 영덕군 남정면 원척리,원척리,1988-10-01,19160314
4777032050,경상북도 영덕군 남정면 부흥리,부흥리,1988-10-01,19160315
4777033000,경상북도 영덕군 달산면,달산면,1988-04-23,19160400
4113310500,경기도 성남시 중원구 상대원동,상대원동,1989-05-01,13060205
4773033035,경상북도 의성군 옥산면 오류리,오류리,1988-10-01,19120405
4773033036,경상북도 의성군 옥산면 금봉리,금봉리,1988-10-01,19120406
4773033038,경상북도 의성군 옥산면 입암리,입암리,1988-10-01,19120408
4773033039,경상북도 의성군 옥산면 신계리,신계리,1988-10-01,19120409
4773034000,경상북도 의성군 사곡면,사곡면,1988-04-23,19120500
4717031025,경상북도 안동시 와룡면 가야리,가야리,1995-01-01,4774031043
4717031027,경상북도 안동시 와룡면 태리,태리,1995-01-01,4774031045
4717031028,경상북도 안동시 와룡면 서지리,서지리,1995-01-01,4774031046
4717031030,경상북도 안동시 와룡면 이상리,이상리,1995-01-01,4774031048
4717025033,경상북도 안동시 풍산읍 서미리,서미리,1995-01-01,4774025033
4717025036,경상북도 안동시 풍산읍 오미리,오미리,1995-01-01,4774025036
4717014200,경상북도 안동시 수하동,수하동,1998-12-01,19094200
4717025000,경상북도 안동시 풍산읍,풍산읍,1995-01-01,4774025000
4717025021,경상북도 안동시 풍산읍 안교리,안교리,1995-01-01,4774025021
4717025023,경상북도 안동시 풍산읍 하리리,하리리,1995-01-01,4774025023
4717025024,경상북도 안동시 풍산읍 마애리,마애리,1995-01-01,4774025024
4872032000,경상남도 의령군 칠곡면,칠곡면,1988-04-23,20080300
4687025038,전라남도 영광군 영광읍 송림리,송림리,1988-04-23,18220118
4687025021,전라남도 영광군 영광읍 무령리,무령리,1988-04-23,18220101
4686038029,전라남도 함평군 월야면 정산리,정산리,1988-04-23,18210909
4686038030,전라남도 함평군 월야면 용암리,용암리,1988-04-23,18210910
4686038032,전라남도 함평군 월야면 월계리,월계리,1988-04-23,18210912
4687000000,전라남도 영광군,영광군,1988-04-23,18220000
4683038026,전라남도 영암군 학산면 금계리,금계리,1988-04-23,18180906
4719034025,경상북도 구미시 해평면 괴곡리,괴곡리,1995-01-01,4787034039
4719034027,경상북도 구미시 해평면 도문리,도문리,1995-01-01,4787034041
4719034029,경상북도 구미시 해평면 금호리,금호리,1995-01-01,4787034043
4719034031,경상북도 구미시 해평면 송곡리,송곡리,1995-01-01,4787034045
4719034032,경상북도 구미시 해평면 산양리,산양리,1995-01-01,4787034046
4719034034,경상북도 구미시 해평면 낙산리,낙산리,1995-01-01,4787034048
4719034035,경상북도 구미시 해평면 일선리,일선리,1995-01-01,4787034049
4719034023,경상북도 구미시 해평면 오상리,오상리,1995-01-01,4787034037
4833033024,경상남도 양산시 상북면 소석리,소석리,1996-03-01,4876034028
4833025300,경상남도 양산시 물금읍,물금읍,1996-03-01,4876032000
4833025321,경상남도 양산시 물금읍 물금리,물금리,1996-03-01,4876032023
4833025323,경상남도 양산시 물금읍 가촌리,가촌리,1996-03-01,4876032022
4833025324,경상남도 양산시 물금읍 범어리,범어리,1996-03-01,4876032021
4833031021,경상남도 양산시 동면 개곡리,개곡리,1996-03-01,4876031027
4833031023,경상남도 양산시 동면 여락리,여락리,1996-03-01,4876031026
4833031025,경상남도 양산시 동면 내송리,내송리,1996-03-01,4876031024
4833031026,경상남도 양산시 동면 석산리,석산리,1996-03-01,4876031023
4833031028,경상남도 양산시 동면 가산리,가산리,1996-03-01,4876031021
4872039026,경상남도 의령군 부림면 단원리,단원리,1988-04-23,20081006
4721034021,경상북도 영주시 장수면 반구리,반구리,1995-01-01,4791034021
4721032022,경상북도 영주시 평은면 지곡리,지곡리,1995-01-01,4791032022
4721032024,경상북도 영주시 평은면 천본리,천본리,1995-01-01,4791032024
4721032026,경상북도 영주시 평은면 용혈리,용혈리,1995-01-01,4791032026
4721033000,경상북도 영주시 문수면,문수면,1995-01-01,4791033000
4721033021,경상북도 영주시 문수면 승문리,승문리,1995-01-01,4791033021
4721033023,경상북도 영주시 문수면 적동리,적동리,1995-01-01,4791033023
4721033024,경상북도 영주시 문수면 권선리,권선리,1995-01-01,4791033024
4721032021,경상북도 영주시 평은면 강동리,강동리,1995-01-01,4791032021
4775036033,경상북도 청송군 파천면 중평리,중평리,1988-10-01,19140702
4775036035,경상북도 청송군 파천면 신흥리,신흥리,1988-10-01,19140704
4775036036,경상북도 청송군 파천면 지경리,지경리,1988-10-01,19140705
4775032037,경상북도 청송군 부남면 중기리,중기리,1988-10-01,19140308
4775033000,경상북도 청송군 현동면,현동면,1988-04-23,19140400
4113111200,경기도 성남시 수정구 고등동,고등동,1989-05-01,13060112
4113111300,경기도 성남시 수정구 상적동,상적동,1989-05-01,13060113
4113111400,경기도 성남시 수정구 둔전동,둔전동,1989-05-01,13060114
4113111600,경기도 성남시 수정구 금토동,금토동,1989-05-01,13060116
4113111700,경기도 성남시 수정구 사송동,사송동,1989-05-01,13060117
4113310100,경기도 성남시 중원구 성남동,성남동,1989-05-01,13060201
4113310400,경기도 성남시 중원구 은행동,은행동,1989-05-01,13060204
4773034032,경상북도 의성군 사곡면 음지리,음지리,1988-10-01,19120502
4773034034,경상북도 의성군 사곡면 신감리,신감리,1988-10-01,19120504
4773034036,경상북도 의성군 사곡면 공정리,공정리,1988-10-01,19120506
4773034037,경상북도 의성군 사곡면 화전리,화전리,1988-10-01,19120507
4773034038,경상북도 의성군 사곡면 신리리,신리리,1988-10-01,19120508
4773034040,경상북도 의성군 사곡면 토현리,토현리,1988-10-01,19120510
4773035000,경상북도 의성군 춘산면,춘산면,1988-04-23,19120600
4773025024,경상북도 의성군 의성읍 도동리,도동리,1988-10-01,19120104
4773025025,경상북도 의성군 의성읍 도서리,도서리,1988-10-01,19120105
4773025026,경상북도 의성군 의성읍 치선리,치선리,1988-10-01,19120106
4773033033,경상북도 의성군 옥산면 감계리,감계리,1988-10-01,19120403
4773037036,경상북도 의성군 금성면 탑리리,탑리리,1988-10-01,19120801
4773037038,경상북도 의성군 금성면 학미리,학미리,1988-10-01,19120803
4773037039,경상북도 의성군 금성면 제오리,제오리,1988-10-01,19120804
4773037041,경상북도 의성군 금성면 만천리,만천리,1988-10-01,19120806
4773037043,경상북도 의성군 금성면 초전리,초전리,1988-10-01,19120808
4773037044,경상북도 의성군 금성면 구련리,구련리,1988-10-01,19120809
4773037046,경상북도 의성군 금성면 도경리,도경리,1988-10-01,19120811
4889000000,경상남도 합천군,합천군,1988-04-23,20250000
4889032021,경상남도 합천군 묘산면 반포리,반포리,1988-04-23,20250301
4889032023,경상남도 합천군 묘산면 안성리,안성리,1988-04-23,20250303
4888040027,경상남도 거창군 가조면 장기리,장기리,1988-04-23,20241107
4888039000,경상남도 거창군 신원면,신원면,1988-04-23,20241000
4888039021,경상남도 거창군 신원면 수원리,수원리,1988-04-23,20241001
4888039022,경상남도 거창군 신원면 와룡리,와룡리,1988-04-23,20241002
4888039023,경상남도 거창군 신원면 청수리,청수리,1988-04-23,20241003
4888039024,경상남도 거창군 신원면 대현리,대현리,1988-04-23,20241004
4888039025,경상남도 거창군 신원면 구사리,구사리,1988-04-23,20241005
4888039027,경상남도 거창군 신원면 양지리,양지리,1988-04-23,20241007
4888039029,경상남도 거창군 신원면 중유리,중유리,1988-04-23,20241009
4888040000,경상남도 거창군 가조면,가조면,1988-04-23,20241100
4889031032,경상남도 합천군 봉산면 술곡리,술곡리,1988-04-23,20250215
4889025029,경상남도 합천군 합천읍 인곡리,인곡리,1988-04-23,20250109
4889031000,경상남도 합천군 봉산면,봉산면,1988-04-23,20250200
4889031022,경상남도 합천군 봉산면 권빈리,권빈리,1988-04-23,20250202
4889031023,경상남도 합천군 봉산면 상현리,상현리,1988-04-23,20250203
4889031025,경상남도 합천군 봉산면 김봉리,김봉리,1988-04-23,20250205
4873035026,경상남도 함안군 칠서면 대치리,대치리,1988-04-23,20090606
4873035028,경상남도 함안군 칠서면 용성리,용성리,1988-04-23,20090608
4873035029,경상남도 함안군 칠서면 이룡리,이룡리,1988-04-23,20090609
4873036021,경상남도 함안군 칠북면 화천리,화천리,1988-04-23,20090701
4873036022,경상남도 함안군 칠북면 덕남리,덕남리,1988-04-23,20090702
4874031025,경상남도 창녕군 고암면 간상리,간상리,1988-04-23,20100305
4874031026,경상남도 창녕군 고암면 우천리,우천리,1988-04-23,20100306
4874031027,경상남도 창녕군 고암면 계상리,계상리,1988-04-23,20100307
4725025025,경상북도 상주시 함창읍 교촌리,교촌리,1995-01-01,4788025025
4725025027,경상북도 상주시 함창읍 대조리,대조리,1995-01-01,4788025027
4725025028,경상북도 상주시 함창읍 윤직리,윤직리,1995-01-01,4788025028
4725012700,경상북도 상주시 중덕동,중덕동,1988-04-23,19382700
4729035000,경상북도 경산시 남산면,남산면,1995-01-01,4781035000
4729035021,경상북도 경산시 남산면 산양리,산양리,1995-01-01,4781035039
4725013000,경상북도 상주시 계산동,계산동,1988-04-23,19383000
4725011200,경상북도 상주시 신봉동,신봉동,1988-04-23,19381200
4725011300,경상북도 상주시 가장동,가장동,1988-04-23,19381300
4725011400,경상북도 상주시 양촌동,양촌동,1988-04-23,19381400
4873025000,경상남도 함안군 가야읍,가야읍,1988-04-23,20090200
4873025022,경상남도 함안군 가야읍 검암리,검암리,1988-04-23,20090202
4873031026,경상남도 함안군 함안면 파수리,파수리,1988-04-23,20090106
4872042030,경상남도 의령군 유곡면 덕천리,덕천리,1988-04-23,20081310
4775036038,경상북도 청송군 파천면 황목리,황목리,1988-10-01,19140707
4775036039,경상북도 청송군 파천면 어천리,어천리,1988-10-01,19140708
4775036040,경상북도 청송군 파천면 송강리,송강리,1988-10-01,19140709
4775036042,경상북도 청송군 파천면 옹점리,옹점리,1988-10-01,19140711
4790034036,경상북도 예천군 감천면 포리,포리,1988-10-01,19290501
4790034038,경상북도 예천군 감천면 관현리,관현리,1988-10-01,19290503
4773041033,경상북도 의성군 단밀면 서제리,서제리,1988-10-01,19121205
4773041035,경상북도 의성군 단밀면 생송리,생송리,1988-10-01,19121207
4773041036,경상북도 의성군 단밀면 낙정리,낙정리,1988-10-01,19121208
4773039038,경상북도 의성군 비안면 용천리,용천리,1988-10-01,19121004
4773039039,경상북도 의성군 비안면 용남리,용남리,1988-10-01,19121005
4773039040,경상북도 의성군 비안면 이두리,이두리,1988-10-01,19121006
